src	trg	nij
Young_the_Giant	Lana_Del_Rey	2
Young_the_Giant	Melanie_Martinez	1
Young_the_Giant	Sabrina_Carpenter	1
Young_the_Giant	Sara_Bareilles	1
Young_the_Giant	Arctic_Monkeys	3
Young_the_Giant	Broken_Bells	2
Young_the_Giant	John_Mayer	2
Young_the_Giant	MGMT	1
Young_the_Giant	Alabama_Shakes	2
Young_the_Giant	Bon_Iver	1
Young_the_Giant	Bon_Jovi	1
Young_the_Giant	Elton_John	1
Young_the_Giant	Foo_Fighters	1
Young_the_Giant	Mac_Demarco	1
Young_the_Giant	Oasis	1
Young_the_Giant	Pink_Floyd	1
Young_the_Giant	Pixies	1
Young_the_Giant	Queens_of_the_Stone_Age	1
Young_the_Giant	Radiohead	1
Young_the_Giant	Royal_Blood	1
Young_the_Giant	Rufus_Wainwright	1
Young_the_Giant	Soundgarden	1
Young_the_Giant	Sublime	1
Young_the_Giant	The_Kills	1
Young_the_Giant	Yeah_Yeah_Yeahs	1
Young_the_Giant	COIN	1
Young_the_Giant	Elvis_Presley	1
Young_the_Giant	Jai_Wolf	1
Young_the_Giant	Ludacris	1
Young_the_Giant	Bombay_Bicycle_Club	1
Young_the_Giant	CHVRCHES	1
Young_the_Giant	Electric_Guest	2
Young_the_Giant	Hippo_Campus	1
Young_the_Giant	Ingrid_Michaelson	1
Young_the_Giant	Jazmine_Sullivan	1
Young_the_Giant	Purity_Ring	1
Young_the_Giant	The_1975	1
Young_the_Giant	Arcade_Fire	1
Young_the_Giant	BOY	1
Young_the_Giant	Beck	1
Young_the_Giant	Bush	1
Young_the_Giant	Passion_Pit	2
Young_the_Giant	Spoon	1
Young_the_Giant	The_Naked_And_Famous	2
Young_the_Giant	Fitz_and_The_Tantrums	1
Young_the_Giant	Grizzly_Bear	1
Young_the_Giant	Matt_and_Kim	1
Young_the_Giant	Sir_Sly	1
Young_the_Giant	The_Griswolds	1
Young_the_Giant	X_Ambassadors	2
Young_the_Giant	Air_Traffic_Controller	1
Young_the_Giant	Bronze_Radio_Return	1
Young_the_Giant	Kodaline	1
Young_the_Giant	Local_Natives	1
Young_the_Giant	M83	1
Modest_Mouse	Bloc_Party	1
Modest_Mouse	Bright_Eyes	1
Modest_Mouse	Caravan_Palace	1
Modest_Mouse	Die_Antwoord	1
Modest_Mouse	LCD_Soundsystem	2
Modest_Mouse	Milky_Chance	2
Modest_Mouse	Ratatat	2
Modest_Mouse	Robin_Thicke	1
Modest_Mouse	Backstreet_Boys	1
Modest_Mouse	Billy_Joel	1
Modest_Mouse	Bon_Jovi	1
Modest_Mouse	Counting_Crows	1
Modest_Mouse	Elton_John	1
Modest_Mouse	Fleetwood_Mac	2
Modest_Mouse	JoJo	1
Modest_Mouse	Kelly_Clarkson	2
Modest_Mouse	MGMT	2
Modest_Mouse	Michelle_Branch	1
Modest_Mouse	No_Doubt	1
Modest_Mouse	Otis_Redding	1
Modest_Mouse	Pixies	1
Modest_Mouse	Rick_James	1
Modest_Mouse	TLC	1
Modest_Mouse	Whitney_Houston	1
Modest_Mouse	Dixie_Chicks	1
Modest_Mouse	Ingrid_Michaelson	1
Modest_Mouse	Jai_Wolf	1
Modest_Mouse	John_Mayer	1
Modest_Mouse	Jordin_Sparks	1
Modest_Mouse	Kid_Cudi	1
Modest_Mouse	Lukas_Graham	1
Modest_Mouse	Passenger	1
Modest_Mouse	Santigold	1
Modest_Mouse	X_Ambassadors	2
Modest_Mouse	Bombay_Bicycle_Club	1
Modest_Mouse	BØRNS	1
Modest_Mouse	M83	1
Modest_Mouse	Mac_Demarco	1
Modest_Mouse	Tame_Impala	1
Modest_Mouse	The_1975	2
Modest_Mouse	The_xx	1
Modest_Mouse	Arcade_Fire	2
Modest_Mouse	Arctic_Monkeys	3
Modest_Mouse	Benjamin_Francis_Leftwich	1
Modest_Mouse	Passion_Pit	3
Modest_Mouse	Sir_Sly	2
Modest_Mouse	The_Griswolds	2
Modest_Mouse	The_Naked_And_Famous	3
Modest_Mouse	Alabama_Shakes	1
Modest_Mouse	BOY	1
Modest_Mouse	Beck	1
Modest_Mouse	Broken_Bells	1
Modest_Mouse	Bush	1
Modest_Mouse	MisterWives	2
Modest_Mouse	Spoon	1
Modest_Mouse	Electric_Guest	1
Modest_Mouse	Fitz_and_The_Tantrums	1
Modest_Mouse	Grizzly_Bear	1
Modest_Mouse	Matt_and_Kim	1
Ratatat	Bloc_Party	1
Ratatat	Bright_Eyes	1
Ratatat	Caravan_Palace	1
Ratatat	Die_Antwoord	1
Ratatat	LCD_Soundsystem	1
Ratatat	Milky_Chance	1
Ratatat	Robin_Thicke	1
Ratatat	Armin_van_Buuren	1
Ratatat	Bassnectar	1
Ratatat	Crystal_Castles	1
Ratatat	Kaskade	1
Ratatat	Knife_Party	1
Ratatat	Miike_Snow	1
Ratatat	NERO	1
Ratatat	Swedish_House_Mafia	1
Ratatat	The_Knocks	1
Ratatat	deadmau5	1
Ratatat	Boards_of_Canada	1
Ratatat	Clams_Casino	1
Ratatat	Couch	1
Ratatat	Gold_Panda	1
Ratatat	Ulrich_Schnauss	1
Ratatat	Washed_Out	1
Ratatat	Chilly_Gonzales	1
Ratatat	Erykah_Badu	1
Ratatat	James_Blake	1
Ratatat	Tame_Impala	1
Ratatat	The_Avalanches	1
Ratatat	Alabama_Shakes	1
Ratatat	Arcade_Fire	1
Ratatat	Arctic_Monkeys	1
Ratatat	BOY	1
Ratatat	Beck	1
Ratatat	Broken_Bells	1
Ratatat	Bush	1
Ratatat	MisterWives	1
Ratatat	Passion_Pit	1
Ratatat	Spoon	1
Ratatat	The_Naked_And_Famous	1
Die_Antwoord	Bloc_Party	2
Die_Antwoord	Bright_Eyes	1
Die_Antwoord	Caravan_Palace	1
Die_Antwoord	LCD_Soundsystem	1
Die_Antwoord	Milky_Chance	1
Die_Antwoord	Robin_Thicke	1
Die_Antwoord	Arctic_Monkeys	1
Die_Antwoord	James_Blake	1
Die_Antwoord	Benny_Benassi	1
Die_Antwoord	Chairlift	1
Die_Antwoord	Enrique_Iglesias	1
Die_Antwoord	Keaton_Henson	1
Die_Antwoord	Passion_Pit	1
Die_Antwoord	Regina_Spektor	1
Die_Antwoord	Stars	1
Die_Antwoord	Sublime	1
Die_Antwoord	The_Offspring	1
Die_Antwoord	The_Shins	1
Die_Antwoord	The_xx	1
Die_Antwoord	Yeah_Yeah_Yeahs	1
Bloc_Party	Bright_Eyes	1
Bloc_Party	Caravan_Palace	1
Bloc_Party	LCD_Soundsystem	2
Bloc_Party	Milky_Chance	1
Bloc_Party	Robin_Thicke	2
Bloc_Party	Benny_Benassi	1
Bloc_Party	Chairlift	1
Bloc_Party	Enrique_Iglesias	1
Bloc_Party	Keaton_Henson	1
Bloc_Party	Passion_Pit	1
Bloc_Party	Regina_Spektor	1
Bloc_Party	Stars	1
Bloc_Party	Sublime	1
Bloc_Party	The_Offspring	1
Bloc_Party	The_Shins	1
Bloc_Party	The_xx	1
Bloc_Party	Yeah_Yeah_Yeahs	1
Bloc_Party	Arcade_Fire	1
Bloc_Party	Black_Sabbath	1
Bloc_Party	Bruce_Springsteen	1
Bloc_Party	CHVRCHES	2
Bloc_Party	Future_Islands	1
Bloc_Party	Prince	1
Bloc_Party	Queens_of_the_Stone_Age	1
Bloc_Party	Run_The_Jewels	1
Bloc_Party	The_Strokes	1
Bloc_Party	Wu-Tang_Clan	1
Bloc_Party	Common	1
Bloc_Party	Death_Grips	1
Bloc_Party	Mac_Miller	1
Bloc_Party	Phantogram	1
LCD_Soundsystem	Bright_Eyes	1
LCD_Soundsystem	Caravan_Palace	1
LCD_Soundsystem	Milky_Chance	2
LCD_Soundsystem	Robin_Thicke	2
LCD_Soundsystem	Billy_Squier	1
LCD_Soundsystem	Bruce_Springsteen	2
LCD_Soundsystem	Chuck_Berry	1
LCD_Soundsystem	Elvis_Presley	1
LCD_Soundsystem	Jimi_Hendrix	1
LCD_Soundsystem	Nat_King_Cole	1
LCD_Soundsystem	No_Doubt	2
LCD_Soundsystem	Otis_Redding	2
LCD_Soundsystem	Pearl_Jam	1
LCD_Soundsystem	Sufjan_Stevens	2
LCD_Soundsystem	The_Beach_Boys	1
LCD_Soundsystem	The_Kinks	1
LCD_Soundsystem	The_Smashing_Pumpkins	1
LCD_Soundsystem	Vince_Guaraldi_Trio	1
LCD_Soundsystem	Whitney_Houston	2
LCD_Soundsystem	Backstreet_Boys	1
LCD_Soundsystem	Billy_Joel	2
LCD_Soundsystem	Bon_Jovi	2
LCD_Soundsystem	Counting_Crows	2
LCD_Soundsystem	Elton_John	2
LCD_Soundsystem	Fleetwood_Mac	1
LCD_Soundsystem	JoJo	1
LCD_Soundsystem	Kelly_Clarkson	1
LCD_Soundsystem	MGMT	1
LCD_Soundsystem	Michelle_Branch	1
LCD_Soundsystem	Pixies	2
LCD_Soundsystem	Rick_James	2
LCD_Soundsystem	TLC	1
LCD_Soundsystem	Alabama_Shakes	2
LCD_Soundsystem	Bon_Iver	1
LCD_Soundsystem	Foo_Fighters	1
LCD_Soundsystem	Jake_Bugg	1
LCD_Soundsystem	John_Mayer	1
LCD_Soundsystem	Mac_Demarco	1
LCD_Soundsystem	Oasis	1
LCD_Soundsystem	Pink_Floyd	1
LCD_Soundsystem	Queens_of_the_Stone_Age	2
LCD_Soundsystem	Radiohead	1
LCD_Soundsystem	Royal_Blood	1
LCD_Soundsystem	Rufus_Wainwright	1
LCD_Soundsystem	Soundgarden	1
LCD_Soundsystem	Sublime	1
LCD_Soundsystem	The_Kills	1
LCD_Soundsystem	The_Shins	1
LCD_Soundsystem	Yeah_Yeah_Yeahs	1
LCD_Soundsystem	Arcade_Fire	1
LCD_Soundsystem	Black_Sabbath	1
LCD_Soundsystem	CHVRCHES	1
LCD_Soundsystem	Future_Islands	1
LCD_Soundsystem	Prince	2
LCD_Soundsystem	Run_The_Jewels	1
LCD_Soundsystem	The_Strokes	1
LCD_Soundsystem	Wu-Tang_Clan	1
LCD_Soundsystem	BØRNS	1
LCD_Soundsystem	Daughter	1
LCD_Soundsystem	HONNE	1
LCD_Soundsystem	Porter_Robinson	1
LCD_Soundsystem	Tame_Impala	1
LCD_Soundsystem	Alina_Baraz	1
LCD_Soundsystem	Electric_Guest	1
LCD_Soundsystem	Hippie_Sabotage	1
LCD_Soundsystem	Mick_Jenkins	1
LCD_Soundsystem	Sylvan_Esso	1
LCD_Soundsystem	James_Taylor	1
LCD_Soundsystem	Kodaline	1
LCD_Soundsystem	Norah_Jones	1
LCD_Soundsystem	Passenger	1
LCD_Soundsystem	Ray_LaMontagne	1
LCD_Soundsystem	Stars	1
LCD_Soundsystem	Sugar_Ray	1
LCD_Soundsystem	The_Temper_Trap	1
LCD_Soundsystem	The_White_Panda	1
LCD_Soundsystem	Herbie_Hancock	1
LCD_Soundsystem	Marvin_Gaye	1
Robin_Thicke	Bright_Eyes	1
Robin_Thicke	Caravan_Palace	1
Robin_Thicke	Milky_Chance	1
Robin_Thicke	Anthony_Hamilton	2
Robin_Thicke	Avant	1
Robin_Thicke	Chrisette_Michele	1
Robin_Thicke	Erykah_Badu	2
Robin_Thicke	Jamie_Foxx	2
Robin_Thicke	Kem	2
Robin_Thicke	Maxwell	1
Robin_Thicke	Musiq_Soulchild	1
Robin_Thicke	Enrique_Iglesias	1
Robin_Thicke	Sean_Paul	2
Robin_Thicke	Al_Green	2
Robin_Thicke	Buju_Banton	1
Robin_Thicke	Jazmine_Sullivan	1
Robin_Thicke	Keith_Sweat	1
Robin_Thicke	Rick_James	2
Robin_Thicke	Romeo_Santos	1
Robin_Thicke	Sanchez	1
Robin_Thicke	The_Cranberries	1
Robin_Thicke	Danny_Gokey	1
Robin_Thicke	Kelly_Clarkson	1
Robin_Thicke	Little_Big_Town	1
Robin_Thicke	Ludacris	1
Robin_Thicke	Randy_Houser	1
Robin_Thicke	Ray_Charles	1
Robin_Thicke	Sevyn_Streeter	1
Robin_Thicke	ZZ_Top	1
Robin_Thicke	Elton_John	2
Robin_Thicke	Passenger	2
Robin_Thicke	Glee_Cast	1
Robin_Thicke	Hunter_Hayes	1
Robin_Thicke	John_Mayer	1
Robin_Thicke	Journey	1
Robin_Thicke	Marvin_Gaye	2
Robin_Thicke	Norah_Jones	2
Robin_Thicke	Whitney_Houston	1
Robin_Thicke	Twista	1
Robin_Thicke	Lionel_Richie	1
Robin_Thicke	Luther_Vandross	1
Robin_Thicke	Billy_Joel	1
Robin_Thicke	Counting_Crows	1
Robin_Thicke	James_Taylor	1
Robin_Thicke	Kodaline	1
Robin_Thicke	Ray_LaMontagne	1
Robin_Thicke	Stars	1
Robin_Thicke	Sugar_Ray	1
Robin_Thicke	The_Temper_Trap	1
Robin_Thicke	The_White_Panda	1
Robin_Thicke	Ricky_Martin	1
Robin_Thicke	Carly_Rae_Jepsen	1
Robin_Thicke	Drop_City_Yacht_Club	1
Robin_Thicke	High_School_Musical_Cast	1
Robin_Thicke	Shakira	1
Robin_Thicke	Soulja_Boy	1
Robin_Thicke	The_Barden_Bellas	1
Robin_Thicke	CHVRCHES	1
Robin_Thicke	Common	1
Robin_Thicke	Death_Grips	1
Robin_Thicke	Mac_Miller	1
Robin_Thicke	Phantogram	1
Caravan_Palace	Bright_Eyes	1
Caravan_Palace	Milky_Chance	1
Caravan_Palace	Fitz_and_The_Tantrums	1
Caravan_Palace	M83	1
Caravan_Palace	deadmau5	1
Milky_Chance	Bright_Eyes	1
Milky_Chance	Don_Omar	2
Milky_Chance	GTA	1
Milky_Chance	MercyMe	1
Milky_Chance	MisterWives	3
Milky_Chance	Porter_Robinson	2
Milky_Chance	BØRNS	4
Milky_Chance	Jake_Bugg	1
Milky_Chance	John_Mayer	3
Milky_Chance	Matt_and_Kim	4
Milky_Chance	Pink_Floyd	2
Milky_Chance	Purity_Ring	1
Milky_Chance	Radiohead	1
Milky_Chance	The_Shins	4
Milky_Chance	Air_Traffic_Controller	1
Milky_Chance	Billy_Joel	3
Milky_Chance	Dispatch	2
Milky_Chance	Ingrid_Michaelson	1
Milky_Chance	The_Doobie_Brothers	1
Milky_Chance	Pia_Mia	1
Milky_Chance	Sammy_Adams	1
Milky_Chance	Shakira	3
Milky_Chance	Arctic_Monkeys	5
Milky_Chance	Ella_Fitzgerald	1
Milky_Chance	Erykah_Badu	1
Milky_Chance	Frankie_Cosmos	1
Milky_Chance	GoldLink	1
Milky_Chance	Harry_Styles	3
Milky_Chance	Jidenna	1
Milky_Chance	Kid_Cudi	2
Milky_Chance	Mac_Demarco	1
Milky_Chance	Noname	1
Milky_Chance	Rick_James	1
Milky_Chance	Run_The_Jewels	1
Milky_Chance	The_Avalanches	1
Milky_Chance	Vince_Staples	1
Milky_Chance	Yeah_Yeah_Yeahs	1
Milky_Chance	Elvis_Depressedly	1
Milky_Chance	Incubus	1
Milky_Chance	Pixies	1
Milky_Chance	Sublime	1
Milky_Chance	The_Band	1
Milky_Chance	Arcade_Fire	1
Milky_Chance	Benjamin_Francis_Leftwich	1
Milky_Chance	Passion_Pit	2
Milky_Chance	Sir_Sly	1
Milky_Chance	The_1975	2
Milky_Chance	The_Griswolds	1
Milky_Chance	The_Naked_And_Famous	1
Milky_Chance	Fitz_and_The_Tantrums	2
Milky_Chance	Whethan	1
Milky_Chance	Broken_Bells	1
Milky_Chance	MGMT	3
Milky_Chance	A_Silent_Film	1
Milky_Chance	Brandon_Flowers	1
Milky_Chance	Carly_Rae_Jepsen	1
Milky_Chance	Fleetwood_Mac	1
Milky_Chance	Frank_Sinatra	1
Milky_Chance	Grimes	1
Milky_Chance	Grizfolk	1
Milky_Chance	Kenny_Chesney	1
Milky_Chance	Lana_Del_Rey	1
Milky_Chance	Lionel_Richie	1
Milky_Chance	NERO	1
Milky_Chance	Rebelution	1
Milky_Chance	Sugar_Ray	2
Milky_Chance	X_Ambassadors	2
Milky_Chance	Alabama_Shakes	2
Milky_Chance	Electric_Guest	1
Milky_Chance	Flight_Facilities	1
Milky_Chance	Marian_Hill	1
Milky_Chance	Marvin_Gaye	1
Milky_Chance	Miike_Snow	1
Milky_Chance	3_Doors_Down	1
Milky_Chance	The_Neighbourhood	2
Milky_Chance	Daughter	1
Milky_Chance	HONNE	1
Milky_Chance	Sufjan_Stevens	1
Milky_Chance	Tame_Impala	1
Milky_Chance	XXXTENTACION	1
Milky_Chance	Band_of_Horses	1
Milky_Chance	Chiddy_Bang	1
Milky_Chance	Grizzly_Bear	1
Milky_Chance	High_Highs	1
Milky_Chance	Ludacris	1
Milky_Chance	Nas	1
Milky_Chance	OK_Go	1
Milky_Chance	Skrillex	1
Milky_Chance	CAZZETTE	1
Bright_Eyes	Caribou	1
Bright_Eyes	Carly_Rae_Jepsen	1
Bright_Eyes	Fiona_Apple	1
Bright_Eyes	Fugees	1
Bright_Eyes	Grimes	1
Bright_Eyes	Lana_Del_Rey	3
Bright_Eyes	Selena	1
Bright_Eyes	Sevyn_Streeter	1
Bright_Eyes	Shakira	1
Bright_Eyes	Sugar_Ray	1
Bright_Eyes	Tame_Impala	2
Bright_Eyes	The_National	2
Bright_Eyes	Alexi_Murdoch	1
Bright_Eyes	Amos_Lee	2
Bright_Eyes	Band_of_Horses	4
Bright_Eyes	Benjamin_Francis_Leftwich	3
Bright_Eyes	Bombay_Bicycle_Club	1
Bright_Eyes	Bon_Iver	4
Bright_Eyes	Daughter	1
Bright_Eyes	James_Blake	1
Bright_Eyes	Johnny_Flynn	1
Bright_Eyes	Local_Natives	1
Bright_Eyes	Sufjan_Stevens	1
Bright_Eyes	The_Shins	1
Bright_Eyes	Blind_Pilot	3
Bright_Eyes	Brandi_Carlile	1
Bright_Eyes	Gavin_DeGraw	1
Bright_Eyes	Keaton_Henson	1
Bright_Eyes	Kodaline	3
Bright_Eyes	Counting_Crows	1
Bright_Eyes	Dispatch	1
Bright_Eyes	Frank_Turner	1
Bright_Eyes	Ingrid_Michaelson	2
Bright_Eyes	John_Mayer	1
Bright_Eyes	Passenger	3
Bright_Eyes	Angel_Olsen	1
Bright_Eyes	Car_Seat_Headrest	1
Bright_Eyes	Elvis_Depressedly	1
Bright_Eyes	Florist	1
Bright_Eyes	Mac_Demarco	1
Bright_Eyes	Radiohead	2
Bright_Eyes	Teen_Suicide	1
Bright_Eyes	Incubus	1
Bright_Eyes	Regina_Spektor	2
Bright_Eyes	Rufus_Wainwright	1
Bright_Eyes	The_Beach_Boys	1
Bright_Eyes	Grizzly_Bear	1
Bright_Eyes	High_Highs	1
Bright_Eyes	A_Day_To_Remember	1
Bright_Eyes	Anberlin	1
Bright_Eyes	Before_Their_Eyes	1
Bright_Eyes	Bring_Me_The_Horizon	1
Bright_Eyes	Escape_the_Fate	1
Bright_Eyes	Four_Year_Strong	1
Bright_Eyes	Hollywood_Undead	1
Bright_Eyes	Pillar	1
Bright_Eyes	Secondhand_Serenade	1
Bright_Eyes	Sleeping_With_Sirens	1
Bright_Eyes	The_Bravery	1
Bright_Eyes	We_Came_As_Romans	1
Bright_Eyes	Billy_Joel	1
Bright_Eyes	Cat_Power	1
Bright_Eyes	Elvis_Presley	1
Bright_Eyes	Harry_Styles	1
Bright_Eyes	John_Williams	1
Bright_Eyes	M83	2
Bright_Eyes	Steven_Sharp_Nelson	1
Bright_Eyes	The_1975	1
Bright_Eyes	X_Ambassadors	2
Bright_Eyes	Beck	2
Bright_Eyes	Common	1
Bright_Eyes	Foo_Fighters	1
Bright_Eyes	James_Taylor	1
Bright_Eyes	John_Mellencamp	1
Bright_Eyes	Arcade_Fire	1
Bright_Eyes	Chairlift	1
Bright_Eyes	Marvin_Gaye	1
Bright_Eyes	Pixies	1
Bright_Eyes	Spoon	1
Bright_Eyes	The_Clash	1
Bright_Eyes	The_Kinks	1
Bright_Eyes	The_xx	1
Bright_Eyes	Tony_Bennett	1
DMX	Fat_Joe	1
DMX	The_Game	4
DMX	2Pac	2
DMX	Fabolous	1
DMX	NF	1
DMX	Busta_Rhymes	1
DMX	Ice_Cube	1
DMX	Nas	1
DMX	Wu-Tang_Clan	1
DMX	Chingy	1
DMX	Ludacris	1
DMX	Trick_Daddy	1
DMX	Ying_Yang_Twins	1
DMX	Chief_Keef	1
DMX	Lil_Jon	1
DMX	Sage_The_Gemini	1
DMX	Skrillex	1
Fat_Joe	The_Game	2
Fat_Joe	Buju_Banton	1
Fat_Joe	Damian_Marley	1
Fat_Joe	TLC	1
Fat_Joe	Bebe_Rexha	1
Fat_Joe	Mac_Miller	1
Fat_Joe	Skizzy_Mars	1
Fat_Joe	2Pac	3
Fat_Joe	Bone_Thugs-N-Harmony	2
Fat_Joe	Ice_Cube	1
Fat_Joe	Ludacris	3
Fat_Joe	Snakehips	1
Fat_Joe	Enrique_Iglesias	1
Fat_Joe	Harry_Styles	1
Fat_Joe	Jidenna	1
Fat_Joe	Kid_Cudi	1
Fat_Joe	Lil_Jon	2
Fat_Joe	MadeinTYO	1
Fat_Joe	Nicky_Jam	1
Fat_Joe	Sebastian_Yatra	1
Fat_Joe	Showtek	1
Fat_Joe	Bubba_Sparxxx	1
Fat_Joe	Busta_Rhymes	1
Fat_Joe	Chingy	1
Fat_Joe	David_Banner	1
Fat_Joe	Fabolous	1
Fat_Joe	Mike_Jones	1
Fat_Joe	Sean_Paul	1
Fat_Joe	Soulja_Boy	1
Fat_Joe	Three_6_Mafia	1
Fat_Joe	Trick_Daddy	1
Fat_Joe	Trina	1
Fat_Joe	Twista	1
Fat_Joe	Ying_Yang_Twins	1
The_Game	2Pac	2
The_Game	Fabolous	2
The_Game	NF	1
The_Game	Buju_Banton	2
The_Game	Damian_Marley	1
The_Game	TLC	1
The_Game	Busta_Rhymes	1
The_Game	Ice_Cube	2
The_Game	Nas	1
The_Game	Wu-Tang_Clan	2
The_Game	21_Savage	1
The_Game	Lil_Yachty	1
The_Game	XXXTENTACION	2
The_Game	Chief_Keef	2
The_Game	Mick_Jenkins	2
The_Game	PARTYNEXTDOOR	2
The_Game	Scarface	1
The_Game	Alabama_Shakes	1
The_Game	Mac_Miller	1
The_Game	Mayday_Parade	1
The_Game	My_Chemical_Romance	1
The_Game	Soulja_Boy	1
The_Game	Bishop_Briggs	1
The_Game	BØRNS	2
The_Game	Chris_Stapleton	1
The_Game	Counting_Crows	1
The_Game	Earl_Sweatshirt	1
The_Game	Jack_Garratt	1
The_Game	James_Blake	1
The_Game	Jay_Rock	1
The_Game	Miike_Snow	1
The_Game	MisterWives	1
The_Game	Noname	1
The_Game	Run_The_Jewels	1
The_Game	Santana	1
The_Game	Snakehips	1
The_Game	Tame_Impala	1
The_Game	The_Neighbourhood	1
The_Game	The_xx	1
The_Game	Lil_Jon	1
The_Game	Sage_The_Gemini	1
The_Game	Skrillex	1
The_Game	Lana_Del_Rey	1
The_Game	Marian_Hill	1
Marvin_Gaye	Fleetwood_Mac	2
Marvin_Gaye	Glen_Campbell	1
Marvin_Gaye	Parliament	3
Marvin_Gaye	Billy_Joel	7
Marvin_Gaye	Blondie	2
Marvin_Gaye	Bon_Jovi	5
Marvin_Gaye	Elton_John	7
Marvin_Gaye	Heart	1
Marvin_Gaye	John_Mellencamp	5
Marvin_Gaye	Journey	5
Marvin_Gaye	Luther_Vandross	1
Marvin_Gaye	New_Kids_On_The_Block	1
Marvin_Gaye	Pat_Benatar	3
Marvin_Gaye	The_Bangles	1
Marvin_Gaye	U2	2
Marvin_Gaye	Whitney_Houston	4
Marvin_Gaye	Al_Green	3
Marvin_Gaye	Chuck_Berry	1
Marvin_Gaye	Dusty_Springfield	2
Marvin_Gaye	Nancy_Sinatra	2
Marvin_Gaye	The_Beach_Boys	3
Marvin_Gaye	Kenny_Chesney	1
Marvin_Gaye	Nicky_Jam	1
Marvin_Gaye	Thomas_Rhett	1
Marvin_Gaye	Otis_Redding	2
Marvin_Gaye	Roy_Orbison	2
Marvin_Gaye	The_Doors	1
Marvin_Gaye	The_Kinks	2
Marvin_Gaye	Alabama	1
Marvin_Gaye	Beck	2
Marvin_Gaye	Bee_Gees	5
Marvin_Gaye	Eric_Clapton	1
Marvin_Gaye	Grateful_Dead	1
Marvin_Gaye	Jethro_Tull	1
Marvin_Gaye	Jidenna	2
Marvin_Gaye	John_Denver	3
Marvin_Gaye	Pink_Floyd	2
Marvin_Gaye	Steve_Miller_Band	2
Marvin_Gaye	Sublime	1
Marvin_Gaye	Empire_Cast	1
Marvin_Gaye	K_CAMP	1
Marvin_Gaye	Sylvan_Esso	1
Marvin_Gaye	Dean_Martin	1
Marvin_Gaye	Frank_Sinatra	2
Marvin_Gaye	Glee_Cast	1
Marvin_Gaye	Hunter_Hayes	1
Marvin_Gaye	John_Mayer	1
Marvin_Gaye	Norah_Jones	1
Marvin_Gaye	Billy_Squier	1
Marvin_Gaye	Air_Traffic_Controller	1
Marvin_Gaye	Bruce_Springsteen	3
Marvin_Gaye	Jamie_Foxx	1
Marvin_Gaye	Twista	1
Marvin_Gaye	Cher	2
Marvin_Gaye	KISS	2
Marvin_Gaye	Rick_James	3
Marvin_Gaye	Starship	1
Marvin_Gaye	The_Clash	2
Marvin_Gaye	Van_Halen	1
Marvin_Gaye	Commodores	1
Marvin_Gaye	The_Delfonics	1
Marvin_Gaye	The_Gap_Band	1
Marvin_Gaye	Oasis	1
Marvin_Gaye	Styx	3
Marvin_Gaye	Alabama_Shakes	1
Marvin_Gaye	BØRNS	1
Marvin_Gaye	Electric_Guest	1
Marvin_Gaye	Flight_Facilities	1
Marvin_Gaye	MGMT	1
Marvin_Gaye	Marian_Hill	1
Marvin_Gaye	Miike_Snow	1
Marvin_Gaye	Sugar_Ray	1
Marvin_Gaye	Jimmy_Buffett	1
Marvin_Gaye	The_Doobie_Brothers	1
Marvin_Gaye	Gordon_Lightfoot	1
Marvin_Gaye	James_Taylor	1
Marvin_Gaye	Josh_Groban	1
Marvin_Gaye	Little_Big_Town	1
Marvin_Gaye	Nat_King_Cole	1
Marvin_Gaye	Phil_Collins	1
Marvin_Gaye	The_Band	1
Marvin_Gaye	Chicago	1
Marvin_Gaye	Elvis_Presley	1
Marvin_Gaye	Ray_Charles	1
Marvin_Gaye	The_Police	1
Marvin_Gaye	Herbie_Hancock	1
Marvin_Gaye	Prince	1
Marvin_Gaye	Mary_Wells	1
Marvin_Gaye	The_Supremes	1
Marvin_Gaye	Arcade_Fire	1
Marvin_Gaye	Blind_Pilot	1
Marvin_Gaye	Chairlift	1
Marvin_Gaye	M83	1
Marvin_Gaye	Pixies	1
Marvin_Gaye	Spoon	1
Marvin_Gaye	Tame_Impala	1
Marvin_Gaye	The_xx	1
Marvin_Gaye	Tony_Bennett	1
Marvin_Gaye	Lenny_Kravitz	1
Marvin_Gaye	TLC	1
Fleetwood_Mac	Glen_Campbell	2
Fleetwood_Mac	Parliament	1
Fleetwood_Mac	Santana	2
Fleetwood_Mac	Steve_Miller_Band	3
Fleetwood_Mac	Tim_Curry	1
Fleetwood_Mac	Backstreet_Boys	1
Fleetwood_Mac	Billy_Joel	4
Fleetwood_Mac	Bon_Jovi	3
Fleetwood_Mac	Counting_Crows	1
Fleetwood_Mac	Elton_John	7
Fleetwood_Mac	JoJo	1
Fleetwood_Mac	Kelly_Clarkson	2
Fleetwood_Mac	MGMT	2
Fleetwood_Mac	Michelle_Branch	1
Fleetwood_Mac	No_Doubt	2
Fleetwood_Mac	Otis_Redding	3
Fleetwood_Mac	Pixies	1
Fleetwood_Mac	Rick_James	1
Fleetwood_Mac	TLC	1
Fleetwood_Mac	Whitney_Houston	2
Fleetwood_Mac	Dixie_Chicks	1
Fleetwood_Mac	Ingrid_Michaelson	2
Fleetwood_Mac	Jai_Wolf	1
Fleetwood_Mac	John_Mayer	2
Fleetwood_Mac	Jordin_Sparks	1
Fleetwood_Mac	Kid_Cudi	1
Fleetwood_Mac	Lukas_Graham	2
